seed_percent,replication,num_seeds,expand_window,reached_in_window,reached_proportion
0.35000000000000003,22,1940,1,3700,0.7350019864918553
0.35000000000000003,22,1940,2,3817,0.7582439411998411
0.35000000000000003,22,1940,3,3863,0.7673818037346047
0.35000000000000003,22,1940,5,3924,0.7794994040524433
0.35000000000000003,22,1940,9,3985,0.791617004370282
0.35000000000000003,22,1940,15,3997,0.7940007945967421
0.35000000000000003,22,1940,25,3998,0.7941994437822805
0.35000000000000003,23,1561,0,2893,0.5746920937624156
0.35000000000000003,23,1561,1,3227,0.6410409217322209
0.35000000000000003,23,1561,2,3311,0.6577274533174414
0.35000000000000003,23,1561,3,3353,0.6660707191100517
0.35000000000000003,23,1561,5,3402,0.6758045292014303
0.35000000000000003,23,1561,9,3433,0.6819626539531188
0.35000000000000003,23,1561,15,3444,0.6841477949940405
0.35000000000000003,23,1561,25,3447,0.6847437425506555
0.35000000000000003,24,1739,0,3219,0.6394517282479142
0.35000000000000003,24,1739,1,3525,0.700238379022646
0.35000000000000003,24,1739,2,3625,0.72010329757648
0.35000000000000003,24,1739,3,3670,0.7290425109257052
0.35000000000000003,24,1739,5,3708,0.7365911799761621
0.35000000000000003,24,1739,9,3743,0.7435439014700039
0.35000000000000003,24,1739,15,3752,0.745331744139849
0.35000000000000003,24,1739,25,3755,0.745927691696464
0.35000000000000003,25,1696,0,3113,0.6183949145808502
0.35000000000000003,25,1696,1,3445,0.6843464441795789
0.35000000000000003,25,1696,2,3567,0.7085816448152562
0.35000000000000003,25,1696,3,3622,0.7195073500198649
0.35000000000000003,25,1696,5,3674,0.7298371076678586
0.35000000000000003,25,1696,9,3712,0.7373857767183154
0.35000000000000003,25,1696,15,3719,0.7387763210170838
0.35000000000000003,25,1696,25,3719,0.7387763210170838
0.35000000000000003,26,1800,0,3123,0.6203814064362336
0.35000000000000003,26,1800,1,3388,0.6730234406038935
0.35000000000000003,26,1800,2,3486,0.6924910607866508
0.35000000000000003,26,1800,3,3536,0.7024235200635678
0.35000000000000003,26,1800,5,3579,0.7109654350417163
0.35000000000000003,26,1800,9,3612,0.7175208581644815
0.35000000000000003,26,1800,15,3619,0.7189114024632499
0.35000000000000003,26,1800,25,3621,0.7193087008343266
0.35000000000000003,27,1515,0,2967,0.5893921334922527
0.35000000000000003,27,1515,1,3245,0.644616607071911
0.35000000000000003,27,1515,2,3352,0.6658720699245133
0.35000000000000003,27,1515,3,3393,0.6740166865315852
0.35000000000000003,27,1515,5,3423,0.6799761620977354
0.35000000000000003,27,1515,9,3448,0.6849423917361939
0.35000000000000003,27,1515,15,3452,0.6857369884783472
0.35000000000000003,27,1515,25,3453,0.6859356376638855
0.35000000000000003,28,1904,0,3287,0.6529598728645213
0.35000000000000003,28,1904,1,3578,0.710766785856178
0.35000000000000003,28,1904,2,3705,0.7359952324195471
0.35000000000000003,28,1904,3,3754,0.7457290425109258
0.35000000000000003,28,1904,5,3791,0.7530790623758442
0.35000000000000003,28,1904,9,3821,0.7590385379419944
0.35000000000000003,28,1904,15,3834,0.7616209773539928
0.35000000000000003,28,1904,25,3835,0.7618196265395312
0.35000000000000003,29,1777,0,3259,0.6473976956694477
0.35000000000000003,29,1777,1,3654,0.7258641239570918
0.35000000000000003,29,1777,2,3778,0.7504966229638459
0.35000000000000003,29,1777,3,3844,0.7636074692093763
0.35000000000000003,29,1777,5,3898,0.7743345252284466
0.35000000000000003,29,1777,9,3928,0.7802940007945968
0.35000000000000003,29,1777,15,3936,0.7818831942789034
0.35000000000000003,29,1777,25,3937,0.7820818434644418
0.35000000000000003,30,1630,0,3134,0.6225665474771553
0.35000000000000003,30,1630,1,3398,0.6750099324592769
0.35000000000000003,30,1630,2,3475,0.6903059197457291
0.35000000000000003,30,1630,3,3529,0.7010329757647994
0.35000000000000003,30,1630,5,3590,0.7131505760826381
0.35000000000000003,30,1630,9,3620,0.7191100516487883
0.35000000000000003,30,1630,15,3625,0.72010329757648
0.35000000000000003,30,1630,25,3629,0.7208978943186333
0.35000000000000003,31,1419,0,2826,0.5613825983313468
0.35000000000000003,31,1419,1,3222,0.6400476758045291
0.35000000000000003,31,1419,2,3338,0.6630909813269765
0.35000000000000003,31,1419,3,3415,0.6783869686134287
0.35000000000000003,31,1419,5,3480,0.6912991656734208
0.35000000000000003,31,1419,9,3532,0.7016289233214144
0.35000000000000003,31,1419,15,3552,0.7056019070321812
0.35000000000000003,31,1419,25,3553,0.7058005562177195
0.35000000000000003,32,1688,0,3080,0.611839491458085
0.35000000000000003,32,1688,1,3382,0.6718315454906635
0.35000000000000003,32,1688,2,3461,0.6875248311481923
0.35000000000000003,32,1688,3,3497,0.6946762018275725
0.35000000000000003,32,1688,5,3541,0.7034167659912595
0.35000000000000003,32,1688,9,3580,0.7111640842272546
0.35000000000000003,32,1688,15,3587,0.712554628526023
0.35000000000000003,32,1688,25,3589,0.7129519268970997
0.35000000000000003,33,1793,0,3117,0.6191895113230036
0.35000000000000003,33,1793,1,3532,0.7016289233214144
0.35000000000000003,33,1793,2,3685,0.7320222487087803
0.35000000000000003,33,1793,3,3747,0.7443384982121574
0.35000000000000003,33,1793,5,3815,0.7578466428287643
0.35000000000000003,33,1793,9,3861,0.766984505363528
0.35000000000000003,33,1793,15,3872,0.7691696464044497
0.35000000000000003,33,1793,25,3873,0.7693682955899881
0.35000000000000003,34,1711,0,3123,0.6203814064362336
0.35000000000000003,34,1711,1,3537,0.702622169249106
0.35000000000000003,34,1711,2,3684,0.7318235995232419
0.35000000000000003,34,1711,3,3768,0.7485101311084624
0.35000000000000003,34,1711,5,3812,0.7572506952721494
0.35000000000000003,34,1711,9,3831,0.76102502979737785
0.35000000000000003,34,1711,15,3835,0.7618196265395312
0.35000000000000003,34,1711,25,3837,0.7622169249106079
0.35000000000000003,35,1697,0,3132,0.6221692491060786
0.35000000000000003,35,1697,1,3450,0.6853396901072706
0.35000000000000003,35,1697,2,3547,0.7046086611044895
0.35000000000000003,35,1697,3,3604,0.7159316646801748
0.35000000000000003,35,1697,5,3655,0.7260627731426301
0.35000000000000003,35,1697,9,3696,0.734207389749702
0.35000000000000003,35,1697,15,3713,0.7375844259038538
0.35000000000000003,35,1697,25,3719,0.7387763210170838
0.35000000000000003,36,1992,0,3475,0.6903059197457291
0.35000000000000003,36,1992,1,3832,0.7612236789829162
0.35000000000000003,36,1992,2,3940,0.7826777910210568
0.35000000000000003,36,1992,3,3995,0.7936034962256655
0.35000000000000003,36,1992,5,4034,0.8013508144616607
0.35000000000000003,36,1992,9,4059,0.8063170441001192
0.35000000000000003,36,1992,15,4066,0.8077075883988876
0.35000000000000003,36,1992,25,4067,0.8079062375844259
0.35000000000000003,37,1788,0,3125,0.6207787048073103
0.35000000000000003,37,1788,1,3422,0.679777512912197
0.35000000000000003,37,1788,2,3519,0.6990464839094159
0.35000000000000003,37,1788,3,3576,0.7103694874851013
0.35000000000000003,37,1788,5,3649,0.7248708780294001
0.35000000000000003,37,1788,9,3681,0.731227651966627
0.35000000000000003,37,1788,15,3690,0.733015494636472
0.35000000000000003,37,1788,25,3690,0.733015494636472
0.35000000000000003,38,1692,0,3083,0.6124354390147
0.35000000000000003,38,1692,1,3380,0.6714342471195868
0.35000000000000003,38,1692,2,3480,0.6912991656734208
0.35000000000000003,38,1692,3,3544,0.7040127135478744
0.35000000000000003,38,1692,5,3598,0.7147397695669447
0.35000000000000003,38,1692,9,3635,0.7220897894318633
0.35000000000000003,38,1692,15,3641,0.7232816845450933
0.35000000000000003,38,1692,25,3644,0.7238776321017084
0.35000000000000003,39,1821,0,3221,0.6398490266189909
0.35000000000000003,39,1821,1,3499,0.6950735001986492
0.35000000000000003,39,1821,2,3570,0.7091775923718713
0.35000000000000003,39,1821,3,3622,0.7195073500198649
0.35000000000000003,39,1821,5,3647,0.7244735796583234
0.35000000000000003,39,1821,9,3698,0.7346046881207787
0.35000000000000003,39,1821,15,3725,0.7399682161303138
0.35000000000000003,39,1821,25,3725,0.7399682161303138
0.35000000000000003,40,1504,0,2869,0.5699245133094955
0.35000000000000003,40,1504,1,3158,0.6273341279300755
0.35000000000000003,40,1504,2,3240,0.6436233611442194
0.35000000000000003,40,1504,3,3291,0.6537544696066746
0.35000000000000003,40,1504,5,3352,0.6658720699245133
0.35000000000000003,40,1504,9,3387,0.6728247914183552
0.35000000000000003,40,1504,15,3399,0.6752085816448152
0.35000000000000003,40,1504,25,3403,0.6760031783869687
0.35000000000000003,41,1528,0,2916,0.5792610250297974
0.35000000000000003,41,1528,1,3298,0.655145013905443
0.35000000000000003,41,1528,2,3413,0.677989670242352
0.35000000000000003,41,1528,3,3491,0.6934843067143425
0.35000000000000003,41,1528,5,3576,0.7103694874851013
0.35000000000000003,41,1528,9,3631,0.72129519268971
0.35000000000000003,41,1528,15,3637,0.72248708780294
0.35000000000000003,41,1528,25,3640,0.723083035359555
0.35000000000000003,42,2094,0,3447,0.6847437425506555
0.35000000000000003,42,2094,1,3785,0.7518871672626142
0.35000000000000003,42,2094,2,3885,0.7717520858164482
0.35000000000000003,42,2094,3,3960,0.7866507747318237
0.35000000000000003,42,2094,5,4028,0.8001589193484306
0.35000000000000003,42,2094,9,4072,0.8088994835121176
0.35000000000000003,42,2094,15,4083,0.8110846245530393
0.35000000000000003,42,2094,25,4083,0.8110846245530393
0.35000000000000003,43,1670,0,3070,0.6098529996027017
0.35000000000000003,43,1670,1,3383,0.6720301946762018
0.35000000000000003,43,1670,2,3479,0.6911005164878824
0.35000000000000003,43,1670,3,3537,0.702622169249106
0.35000000000000003,43,1670,5,3583,0.7117600317838697
0.35000000000000003,43,1670,9,3618,0.7187127532777116
0.35000000000000003,43,1670,15,3624,0.7199046483909416
0.35000000000000003,43,1670,25,3627,0.7205005959475567
0.35000000000000003,44,1621,0,2916,0.5792610250297974
0.35000000000000003,44,1621,1,3211,0.6378625347636074
0.35000000000000003,44,1621,2,3307,0.656932856575288
0.35000000000000003,44,1621,3,3358,0.6670639650377433
0.35000000000000003,44,1621,5,3423,0.6799761620977354
0.35000000000000003,44,1621,9,3468,0.6889153754469607
0.35000000000000003,44,1621,15,3474,0.6901072705601907
0.35000000000000003,44,1621,25,3476,0.6905045689312674
0.35000000000000003,45,1453,0,2822,0.5605880015891935
0.35000000000000003,45,1453,1,3167,0.6291219705999206
0.35000000000000003,45,1453,2,3262,0.6479936432260628
0.35000000000000003,45,1453,3,3332,0.6618990862137465
0.35000000000000003,45,1453,5,3384,0.6722288438617402
0.35000000000000003,45,1453,9,3435,0.6823599523241954
0.35000000000000003,45,1453,15,3444,0.6841477949940405
0.35000000000000003,45,1453,25,3447,0.6847437425506555
0.35000000000000003,46,1600,0,3070,0.6098529996027017
0.35000000000000003,46,1600,1,3466,0.688518077075884
0.35000000000000003,46,1600,2,3565,0.7081843464441796
0.35000000000000003,46,1600,3,3613,0.7177195073500199
0.35000000000000003,46,1600,5,3664,0.7278506158124751
0.35000000000000003,46,1600,9,3704,0.7357965832340088
0.35000000000000003,46,1600,15,3718,0.7385776718315455
0.35000000000000003,46,1600,25,3722,0.7393722685736989
0.35000000000000003,47,1467,0,2806,0.55740961462058
0.35000000000000003,47,1467,1,3148,0.6253476360746921
0.35000000000000003,47,1467,2,3249,0.6454112038140644
0.35000000000000003,47,1467,3,3309,0.6573301549463647
0.35000000000000003,47,1467,5,3397,0.6748112832737386
0.35000000000000003,47,1467,9,3443,0.6839491458085022
0.35000000000000003,47,1467,15,3454,0.6861342868494239
0.35000000000000003,47,1467,25,3457,0.686730234406039
0.35000000000000003,48,1564,0,2926,0.5812475168851807
0.35000000000000003,48,1564,1,3253,0.6462058005562177
0.35000000000000003,48,1564,2,3342,0.66388557806913
0.35000000000000003,48,1564,3,3385,0.6724274930472786
0.35000000000000003,48,1564,5,3453,0.6859356376638855
0.35000000000000003,48,1564,9,3504,0.6960667461263409
0.35000000000000003,48,1564,15,3539,0.7030194676201827
0.35000000000000003,48,1564,25,3539,0.7030194676201827
0.35000000000000003,49,1531,0,2903,0.57667858561779894
0.35000000000000003,49,1531,1,3239,0.643424711958681
0.35000000000000003,49,1531,2,3341,0.6636869288835916
0.35000000000000003,49,1531,3,3390,0.6734207389749702
0.35000000000000003,49,1531,5,3435,0.6823599523241954
0.35000000000000003,49,1531,9,3463,0.687922129519269
0.35000000000000003,49,1531,15,3467,0.6887167262614223
0.35000000000000003,49,1531,25,3467,0.6887167262614223
0.35000000000000003,50,1499,0,2741,0.544497417560588
0.35000000000000003,50,1499,1,3091,0.6140246324990067
0.35000000000000003,50,1499,2,3185,0.6326976559396107
0.35000000000000003,50,1499,3,3247,0.6450139054429876
0.35000000000000003,50,1499,5,3284,0.6523639253079062
0.35000000000000003,50,1499,9,3304,0.656336909018673
0.35000000000000003,50,1499,15,3314,0.6583234008740564
0.35000000000000003,50,1499,25,3315,0.6585220500595947
0.4,1,2434,0,3766,0.7481128327373858
0.4,1,2434,1,4101,0.8146603098927294
0.4,1,2434,2,4223,0.8388955105284068
0.4,1,2434,3,4278,0.8498212157330155
0.4,1,2434,5,4329,0.8599523241954709
0.4,1,2434,9,4373,0.8686928883591577
0.4,1,2434,15,4383,0.8706793802145412
0.4,1,2434,25,4386,0.8712753277711561
0.4,2,2106,0,3436,0.6825586015097338
0.4,2,2106,1,3767,0.7483114819229241
0.4,2,2106,2,3880,0.7707588398887565
0.4,2,2106,3,3943,0.7832737385776718
0.4,2,2106,5,4001,0.7947953913388955
0.4,2,2106,9,4036,0.8017481128327374
0.4,2,2106,15,4045,0.8035359555025824
0.4,2,2106,25,4048,0.8041319030591975
0.4,3,2242,0,3581,0.711362733412793
0.4,3,2242,1,3873,0.7693682955899881
0.4,3,2242,2,3957,0.7860548271752086
0.4,3,2242,3,3999,0.7943980929678188
0.4,3,2242,5,4054,0.8053237981724275
0.4,3,2242,9,4086,0.8116805721096544
0.4,3,2242,15,4094,0.813269765593961
0.4,3,2242,25,4095,0.8134684147794994
0.4,4,1746,0,3069,0.6096543504171633
0.4,4,1746,1,3348,0.66507747318236
0.4,4,1746,2,3458,0.6869288835915772
0.4,4,1746,3,3527,0.7006356773937227
0.4,4,1746,5,3594,0.7139451728247914
0.4,4,1746,9,3618,0.7187127532777116
0.4,4,1746,15,3627,0.7205005959475567
0.4,4,1746,25,3627,0.7205005959475567
0.4,5,2071,0,3569,0.7089789431863329
0.4,5,2071,1,3952,0.7850615812475169
0.4,5,2071,2,4085,0.811481922924116
0.4,5,2071,3,4138,0.822010329757648
0.4,5,2071,5,4185,0.8313468414779499
0.4,5,2071,9,4241,0.8424711958680969
0.4,5,2071,15,4257,0.8456495828367103
0.4,5,2071,25,4259,0.846046881207787
0.4,6,2299,0,3688,0.7326181962653953
0.4,6,2299,1,4003,0.7951926897099721
0.4,6,2299,2,4088,0.812077870480731
0.4,6,2299,3,4123,0.819030591974573
0.4,6,2299,5,4146,0.8235995232419547
0.4,6,2299,9,4177,0.8297576479936433
0.4,6,2299,15,4183,0.8309495431068733
0.4,6,2299,25,4188,0.831942789034565
0.4,7,2157,0,3513,0.6978545887961859
0.4,7,2157,1,3811,0.757052046086611
0.4,7,2157,2,3897,0.7741358760429082
0.4,7,2157,3,3956,0.7858561779896702
0.4,7,2157,5,3994,0.7934048470401271
0.4,7,2157,9,4028,0.8001589193484306
0.4,7,2157,15,4033,0.8011521652761223
0.4,7,2157,25,4036,0.8017481128327374
0.4,8,2219,0,3540,0.7032181168057211
0.4,8,2219,1,3847,0.7642034167659912
0.4,8,2219,2,3938,0.7822804926499801
0.4,8,2219,3,3975,0.7896305125148987
0.4,8,2219,5,4002,0.7949940405244339
0.4,8,2219,9,4038,0.8021454112038141
0.4,8,2219,15,4045,0.8035359555025824
0.4,8,2219,25,4048,0.8041319030591975
0.4,9,2382,0,3681,0.731227651966627
0.4,9,2382,1,3960,0.7866507747318237
0.4,9,2382,2,4036,0.8017481128327374
0.4,9,2382,3,4074,0.8092967818831943
0.4,9,2382,5,4102,0.8148589590782678
0.4,9,2382,9,4136,0.8216130313865713
0.4,9,2382,15,4139,0.8222089789431863
0.4,9,2382,25,4141,0.8226062773142631
0.4,10,1814,0,3188,0.6332936034962257
0.4,10,1814,1,3463,0.687922129519269
0.4,10,1814,2,3537,0.702622169249106
0.4,10,1814,3,3569,0.7089789431863329
0.4,10,1814,5,3601,0.7153357171235598
0.4,10,1814,9,3612,0.7175208581644815
0.4,10,1814,15,3616,0.7183154549066348
0.4,10,1814,25,3616,0.7183154549066348
0.4,11,1989,0,3306,0.6567342073897497
0.4,11,1989,1,3632,0.7214938418752483
0.4,11,1989,2,3741,0.7431466030989273
0.4,11,1989,3,3789,0.7526817640047676
0.4,11,1989,5,3833,0.7614223281684545
0.4,11,1989,9,3867,0.7681764004767581
0.4,11,1989,15,3875,0.7697655939610648
0.4,11,1989,25,3877,0.7701628923321414
0.4,12,1807,0,3227,0.6410409217322209
0.4,12,1807,1,3557,0.7065951529598729
0.4,12,1807,2,3648,0.7246722288438617
0.4,12,1807,3,3670,0.7290425109257052
0.4,12,1807,5,3714,0.7377830750893921
0.4,12,1807,9,3732,0.7413587604290822
0.4,12,1807,15,3740,0.742947953913389
0.4,12,1807,25,3741,0.7431466030989273
0.4,13,2123,0,3478,0.690901867302344
0.4,13,2123,1,3807,0.7562574493444577
0.4,13,2123,2,3909,0.7765196662693683
0.4,13,2123,3,3965,0.7876440206595153
0.4,13,2123,5,4008,0.7961859356376639
0.4,13,2123,9,4047,0.8039332538736591
0.4,13,2123,15,4061,0.8067143424711959
0.4,13,2123,25,4064,0.8073102900278109
0.4,14,2152,0,3547,0.7046086611044895
0.4,14,2152,1,3838,0.7624155740961462
0.4,14,2152,2,3965,0.7876440206595153
0.4,14,2152,3,4021,0.7987683750496622
0.4,14,2152,5,4062,0.8069129916567342
0.4,14,2152,9,4111,0.8166468017481129
0.4,14,2152,15,4123,0.819030591974573
0.4,14,2152,25,4125,0.8194278903456496
0.4,15,1982,0,3339,0.6632896305125149
0.4,15,1982,1,3620,0.7191100516487883
0.4,15,1982,2,3702,0.735399284862932
0.4,15,1982,3,3743,0.7435439014700039
0.4,15,1982,5,3802,0.755264203416766
0.4,15,1982,9,3872,0.7691696464044497
0.4,15,1982,15,3897,0.7741358760429082
0.4,15,1982,25,3898,0.7743345252284466
0.4,16,1827,0,3082,0.6122367898291617
0.4,16,1827,1,3341,0.6636869288835916
0.4,16,1827,2,3425,0.6803734604688121
0.4,16,1827,3,3465,0.6883194278903456
0.4,16,1827,5,3516,0.698450536352801
0.4,16,1827,9,3535,0.7022248708780294
0.4,16,1827,15,3547,0.7046086611044895
0.4,16,1827,25,3550,0.7052046086611045
0.4,17,2277,0,3556,0.7063965037743345
0.4,17,2277,1,3860,0.7667858561779897
0.4,17,2277,2,3959,0.7864521255462853
0.4,17,2277,3,4001,0.7947953913388955
0.4,17,2277,5,4032,0.8009535160905841
0.4,17,2277,9,4060,0.8065156932856575
0.4,17,2277,15,4066,0.8077075883988876
0.4,17,2277,25,4066,0.8077075883988876
0.4,18,1614,0,3092,0.6142232816845451
0.4,18,1614,1,3418,0.6789829161700437
0.4,18,1614,2,3553,0.7058005562177195
0.4,18,1614,3,3612,0.7175208581644815
0.4,18,1614,5,3671,0.7292411601112435
0.4,18,1614,9,3690,0.733015494636472
0.4,18,1614,15,3704,0.7357965832340088
0.4,18,1614,25,3708,0.7365911799761621
0.4,19,1867,0,3229,0.6414382201032975
0.4,19,1867,1,3569,0.7089789431863329
0.4,19,1867,2,3659,0.7268573698847834
0.4,19,1867,3,3710,0.7369884783472388
0.4,19,1867,5,3767,0.7483114819229241
0.4,19,1867,9,3809,0.7566547477155343
0.4,19,1867,15,3819,0.7586412395709178
0.4,19,1867,25,3822,0.7592371871275327
0.4,20,2391,0,3705,0.7359952324195471
0.4,20,2391,1,3998,0.7941994437822805
0.4,20,2391,2,4082,0.810885975367501
0.4,20,2391,3,4122,0.8188319427890346
0.4,20,2391,5,4147,0.8237981724274931
0.4,20,2391,9,4196,0.8335319825188717
0.4,20,2391,15,4217,0.8377036154151768
0.4,20,2391,25,4219,0.8381009137862535
0.4,21,2045,0,3393,0.6740166865315852
0.4,21,2045,1,3683,0.7316249503377036
0.4,21,2045,2,3774,0.7497020262216925
0.4,21,2045,3,3816,0.7580452920143027
0.4,21,2045,5,3876,0.7699642431466031
0.4,21,2045,9,3905,0.775725069527215
0.4,21,2045,15,3910,0.7767183154549067
0.4,21,2045,25,3910,0.7767183154549067
0.4,22,2247,0,3536,0.7024235200635678
0.4,22,2247,1,3901,0.7749304727850616
0.4,22,2247,2,4014,0.797377830750894
0.4,22,2247,3,4078,0.8100913786253476
0.4,22,2247,5,4138,0.822010329757648
0.4,22,2247,9,4172,0.8287644020659515
0.4,22,2247,15,4178,0.8299562971791815
0.4,22,2247,25,4179,0.8301549463647199
0.4,23,1783,0,3215,0.6386571315057609
0.4,23,1783,1,3578,0.710766785856178
0.4,23,1783,2,3694,0.7338100913786253
0.4,23,1783,3,3752,0.745331744139849
0.4,23,1783,5,3804,0.7556615017878426
0.4,23,1783,9,3845,0.7638061183949146
0.4,23,1783,15,3856,0.7659912594358363
0.4,23,1783,25,3856,0.7659912594358363
0.4,24,2203,0,3699,0.7348033373063171
0.4,24,2203,1,3974,0.7894318633293603
0.4,24,2203,2,4073,0.809098132697656
0.4,24,2203,3,4111,0.8166468017481129
0.4,24,2203,5,4147,0.8237981724274931
0.4,24,2203,9,4166,0.8275725069527214
0.4,24,2203,15,4177,0.8297576479936433
0.4,24,2203,25,4178,0.8299562971791815
0.4,25,2153,0,3626,0.7203019467620183
0.4,25,2153,1,3942,0.7830750893921334
0.4,25,2153,2,4025,0.7995629717918157
0.4,25,2153,3,4075,0.8094954310687326
0.4,25,2153,5,4113,0.8170441001191895
0.4,25,2153,9,4144,0.823202224870878
0.4,25,2153,15,4157,0.8257846642828764
0.4,25,2153,25,4159,0.8261819626539532
0.4,26,2238,0,3659,0.7268573698847834
0.4,26,2238,1,3971,0.7888359157727454
0.4,26,2238,2,4057,0.8059197457290425
0.4,26,2238,3,4102,0.8148589590782678
0.4,26,2238,5,4137,0.8218116805721096
0.4,26,2238,9,4180,0.8303535955502582
0.4,26,2238,15,4195,0.8333333333333334
0.4,26,2238,25,4198,0.8339292808899483
0.4,27,1818,0,3125,0.6207787048073103
0.4,27,1818,1,3470,0.6893126738180373
0.4,27,1818,2,3592,0.7135478744537147
0.4,27,1818,3,3650,0.7250695272149384
0.4,27,1818,5,3729,0.7407628128724673
0.4,27,1818,9,3759,0.7467222884386174
0.4,27,1818,15,3769,0.7487087802940008
0.4,27,1818,25,3772,0.7493047278506159
